id	unitId	form	name	rank	maxLv	level	health	attack	speed	kb	atkOccu	atkFreq	dps	range	reach	sAtkReach	lAtkReach	cost	again	conAtk	firstAtk	firstOccu	secondAtk	secondOccu	thirdAtk	thirdOccu	reOnConAtkChara	wait	backSwing	waveProbability	waveLevel	miniWave	ragingWaveProbability	ragingWaveLevel	ragingWaveSReach	ragingWaveLReach	againstWhite	againstRed	againstFloat	againstBlack	againstMetal	againstAngel	againstAlien	againstZombie	againstAncient	againstDemon	veryStrong	superDamage	strongStruck	extremeDamage	superStrongStruck	blowAway	attackInvalid	stopMoving	slowDown	atkReduce	curse																																
393-3	393	3	野球マン３号CC	激レア	50+70	30	23120	9180	18	3	19	98	2810	範囲	300			1170	576									79	40	0	0		0	0	0	0								ゾ			めっぽう強い																					ゾンビキラー																					
394-1	394	1	新島早紀	超激レア	50+70	30	45900	19550	10	5	36	187	3136	範囲	325			3900	3236									151	18	0	0		0	0	0	0			浮	黒															遅くする(100% 100F)																																		
394-2	394	2	新島早紀CC	超激レア	50+70	30	56100	24650	10	5	36	187	3955	範囲	325			3900	3236									151	18	0	0		0	0	0	0			浮	黒															遅くする(100% 100F)																																		
394-3	394	3	サンバ新島早紀CC	超激レア	50+70	30	71400	32300	10	5	36	165	5873	範囲	325			3900	3236									129	26	0	0		0	0	0	0			浮	黒															遅くする(100% 100F)						遅くする無効																												
395-1	395	1	星井スバル	超激レア	50+70	30	27200	15300	21	4	31	180	2550	範囲	400	300	600	4140	3736									149	31	0	0		0	0	0	0		赤				天					めっぽう強い																																										
395-2	395	2	星井スバルCC	超激レア	50+70	30	34000	20400	21	4	31	180	3400	範囲	400	300	600	4140	3736									149	31	0	0		0	0	0	0		赤				天					めっぽう強い																																										
395-3	395	3	暗黒スバルCC	超激レア	50+70	30	47600	30600	21	4	51	200	4590	範囲	425	300	625	4140	3736									149	31	0	0		0	0	0	0		赤				天					めっぽう強い																																										
396-1	396	1	小山雅	超激レア	50+70	30	39270	24140	12	4	20	189	3832	範囲	380			4020	3336									169	29	0	0		0	0	0	0																																			攻撃上昇(50%以下 50%上昇)																		
396-2	396	2	小山雅CC	超激レア	50+70	30	47600	28730	12	4	20	189	4560	範囲	380			4020	3336									169	29	0	0		0	0	0	0																																			攻撃上昇(50%以下 50%上昇)																		
396-3	396	3	野球マン５号CC	超激レア	50+70	30	64260	37910	12	4	20	189	6017	範囲	380			4020	3336									169	31	0	0		0	0	0	0																														波動無効					攻撃上昇(50%以下 50%上昇)																		
397-1	397	1	古龍ガングリオン	超激レア	50+70	30	68000	51000	40	4	84	301	5083	範囲	300	200	550	5400	3936									0	217	0	0		0	0	0	0							エ	ゾ			めっぽう強い																					ゾンビキラー																					
397-2	397	2	古龍王ガングリオン	超激レア	50+70	30	68000	51000	40	4	84	301	5083	範囲	300	200	550	5400	3936									0	217	0	0		0	0	0	0							エ	ゾ			めっぽう強い																					ゾンビキラー																					
397-3	397	3	古龍皇帝ガングリオン	超激レア	50+70	30	102000	51000	40	6	84	301	5083	範囲	300	200	550	5400	3936									0	217	0	0		0	0	0	0							エ	ゾ			めっぽう強い																					ゾンビキラー																					
398-1	398	1	風隼さくら	超激レア	50+70	30	45900	27200	12	4	76	207	3942	範囲	420			4200	3336									131	75	0	0		0	0	0	0					ﾒﾀﾙ								打たれ強い						遅くする(100% 100F)	攻撃低下(100%の確率 100F 50%に低下)					遅くする無効	攻撃力低下無効							クリティカル(5%)																				
398-2	398	2	JK風隼さくら	超激レア	50+70	30	45900	27200	12	4	76	207	3942	範囲	420			4200	3336									131	75	0	0		0	0	0	0					ﾒﾀﾙ								打たれ強い						遅くする(100% 100F)	攻撃低下(100%の確率 100F 50%に低下)					遅くする無効	攻撃力低下無効							クリティカル(5%)																				
398-3	398	3	天誅・風隼さくら	超激レア	50+70	30	45900	27200	12	4	76	207	3942	範囲	420			4200	3336									131	75	0	0		0	0	0	0					ﾒﾀﾙ										超打たれ強い				遅くする(100% 100F)	攻撃低下(100%の確率 100F 50%に低下)					遅くする無効	攻撃力低下無効							クリティカル(5%)																				
399-1	399	1	ハニトンくん	EX	50+0	30	10200	1122	9	2	8	33	1020	単体	120			300	216									0	25	0	0		0	0	0	0							エ				めっぽう強い																																										
399-2	399	2	ハニトンくん＆にゃんこ	EX	50+0	30	10200	1122	9	2	8	33	1020	単体	120			300	216									0	25	0	0		0	0	0	0							エ				めっぽう強い																																										
400-1	400	1	めんトリ	レア	50+0	30	9180	255	8	3	6	10	765	単体	120			450	196									0	4	0	0		0	0	0	0			浮										打たれ強い																																								
400-2	400	2	めんトリCC	レア	50+0	30	9180	255	8	3	6	10	765	単体	120			450	196									0	4	0	0		0	0	0	0			浮										打たれ強い																																								
401-1	401	1	イモウト	EX	50+0	30	8160	1700	8	2	15	60	850	単体	170			480	216									45	17	0	0		0	0	0	0																																	クリティカル(3%)																				
401-2	401	2	イモウトCC	EX	50+0	30	8160	1700	8	2	15	60	850	単体	170			480	216									45	17	0	0		0	0	0	0																																	クリティカル(3%)																				
402-1	402	1	雷の精霊ボルト	超激レア	50+70	30	18700	13175	15	3	60	179	2208	範囲	320			1125	486									119	41	0	0		0	0	0	0							エ											動きを止める(50% 90F)									ワープ無効																										
402-2	402	2	天雷の精霊ピカボルト	超激レア	50+70	30	44200	25075	20	3	60	179	4203	範囲	370			3825	2486									119	41	0	0		0	0	0	0							エ						打たれ強い					動きを止める(100% 90F)									ワープ無効														バリアブレイク(100%)												
402-3	402	3	天雷の精霊王ギガボルト	超激レア	50+70	30	54400	34000	20	3	60	179	5698	範囲	370			3825	2486									119	41	0	0		0	0	0	0							エ						打たれ強い					動きを止める(100% 110F)									ワープ無効														バリアブレイク(100%)												
403-1	403	1	ちびシンジ	レア	50+0	30	7650	5610	9	3	37	114	1476	範囲	160			375	636	○	1870	37	1870	9	1870	9		59	30	0	0		0	0	0	0																																													使徒キラー								
403-2	403	2	プラグスーツのちびシンジ	レア	50+0	30	7650	5610	9	3	37	114	1476	範囲	160			375	636	○	1870	37	1870	9	1870	9		59	30	0	0		0	0	0	0																																													使徒キラー								
403-3	403	3	黒プラグスーツのちびシンジ	レア	50+0	30	15300	8415	9	3	37	114	2214	範囲	160			375	636	○	2805	37	2805	9	2805	9		59	30	0	0		0	0	0	0							エ	ゾ					打たれ強い																			ゾンビキラー													使徒キラー								
404-1	404	1	ネコゲンドウ＆ネコ冬月	EX	50+0	30	10200	510	8	2	39	77	199	範囲	110			225	60									0	38	0	0		0	0	0	0																																																					
404-2	404	2	月のネコゲンドウ＆ネコ冬月	EX	50+0	30	10200	510	8	2	39	77	199	範囲	110			225	60									0	38	0	0		0	0	0	0																																																					
405-1	405	1	ネコキリン初号機	レア	50+0	30	7650	220	33	5	6	10	660	単体	150			750	60									0	4	0	0		0	0	0	0																																				生き残る(50%)																	
405-2	405	2	ネコキリン２号機	レア	50+0	30	7650	220	33	5	6	10	660	単体	150			750	60									0	4	0	0		0	0	0	0																																				生き残る(50%)																	
406-1	406	1	ちびカヲル	EX	50+0	30	9690	4335	8	3	48	151	861	単体	175			450	736									103	45	0	0		0	0	0	0				黒								超ダメージ																																	使徒キラー								
406-2	406	2	プラグスーツのちびカヲル	EX	50+0	30	9690	4335	8	3	48	151	861	単体	175			450	736									103	47	0	0		0	0	0	0				黒								超ダメージ																																	使徒キラー								
406-3	406	3	月の少年ちびカヲル	EX	50+0	30	9690	4335	8	3	60	167	779	範囲	250			450	736									107	48	0	0		0	0	0	0				黒								超ダメージ																																	使徒キラー								
407-1	407	1	ネコレイ	レア	50+80	30	9775	3825	8	3	28	85	1350	単体	190			615	206									57	19	0	0		0	0	0	0						天						超ダメージ	打たれ強い																																								
407-2	407	2	ネコアヤナミレイ（仮称）	レア	50+80	30	9775	3825	8	3	28	85	1350	単体	190			615	206									57	19	0	0		0	0	0	0						天						超ダメージ	打たれ強い																																								
408-1	408	1	ネコアスカ	レア	50+80	30	10200	4420	9	3	66	98	1353	単体	180			600	196									0	32	0	0		0	0	0	0		赤										超ダメージ	打たれ強い																																								
408-2	408	2	エプロンネコアスカ	レア	50+80	30	10200	5015	9	3	66	111	1355	単体	180			600	196									0	45	0	0		0	0	0	0		赤										超ダメージ	打たれ強い																																								
409-1	409	1	ネコマリ	レア	50+80	30	9180	4080	8	3	35	116	1055	単体	210			630	216									0	81	0	0		0	0	0	0			浮									超ダメージ	打たれ強い																																								
409-2	409	2	極秘入国ネコマリ	レア	50+80	30	9180	2720	8	3	35	76	1074	単体	210			630	216									0	41	0	0		0	0	0	0			浮									超ダメージ	打たれ強い																																								
410-1	410	1	ちびレイ	激レア	50+70	30	24650	16830	8	3	45	170	2970	範囲	300			1170	536									125	46	0	0		0	0	0	0						天														攻撃低下(50%の確率 200F 50%に低下)						攻撃力低下無効																			使徒キラー								
410-2	410	2	プラグスーツのちびレイ	激レア	50+70	30	24650	16830	8	3	45	170	2970	範囲	300			1170	536									125	46	0	0		0	0	0	0						天														攻撃低下(50%の確率 200F 50%に低下)						攻撃力低下無効																			使徒キラー								
411-1	411	1	ちびアスカ	激レア	50+70	30	26520	13260	10	2	39	144	2763	範囲	315			1140	586									105	60	0	0		0	0	0	0		赤									めっぽう強い														遅くする無効																				使徒キラー								
411-2	411	2	プラグスーツのちびアスカ	激レア	50+70	30	26520	13260	10	2	39	144	2763	範囲	315			1140	586									105	60	0	0		0	0	0	0		赤									めっぽう強い														遅くする無効																				使徒キラー								
411-3	411	3	眼帯のちびアスカ	激レア	50+70	30	29240	14960	10	2	39	144	3117	範囲	315			1140	586									105	60	0	0		0	0	0	0		赤									めっぽう強い					ふっとばす(40%)									遅くする無効																				使徒キラー								
412-1	412	1	ちびマリ	激レア	50+70	30	25160	11220	9	4	36	125	2693	範囲	325			1200	636									89	31	0	0		0	0	0	0			浮								めっぽう強い													止める無効																					使徒キラー								
412-2	412	2	プラグスーツのちびマリ	激レア	50+70	30	25160	11220	9	4	36	125	2693	範囲	325			1200	636									89	31	0	0		0	0	0	0			浮								めっぽう強い													止める無効																					使徒キラー								
413-1	413	1	エヴァ零号機	超激レア	50+70	30	127500	46750	11	2	51	292	4803	範囲	350			4425	5236									241	62	0	0		0	0	0	0			浮			天							打たれ強い																											波動ストッパー					使徒キラー								
413-2	413	2	エヴァ零号機＆ネコ	超激レア	50+70	30	127500	46750	11	2	51	292	4803	範囲	350			4425	5236									241	62	0	0		0	0	0	0			浮			天							打たれ強い																											波動ストッパー					使徒キラー								
414-1	414	1	エヴァ初号機	超激レア	50+70	30	78200	15640	8	4	45	136	3450	範囲	460			4470	4736									0	91	0	0		0	0	0	0							エ	ゾ			めっぽう強い																					ゾンビキラー			攻撃上昇(50%以下 100%上昇)						バリアブレイク(100%)				使徒キラー								
414-2	414	2	エヴァ初号機＆ネコ	超激レア	50+70	30	78200	15640	8	4	45	136	3450	範囲	460			4470	4736									0	91	0	0		0	0	0	0							エ	ゾ			めっぽう強い																					ゾンビキラー			攻撃上昇(50%以下 100%上昇)						バリアブレイク(100%)				使徒キラー								
415-1	415	1	エヴァ２号機	超激レア	50+70	30	66300	37400	15	3	76	247	4543	範囲	400	200	650	4500	4236									171	73	0	0		0	0	0	0		赤										超ダメージ																																	使徒キラー								
415-2	415	2	エヴァ２号機＆ネコ	超激レア	50+70	30	66300	37400	15	3	76	247	4543	範囲	400	200	650	4500	4236									171	73	0	0		0	0	0	0		赤										超ダメージ																																	使徒キラー								
415-3	415	3	エヴァ改２号機コード７７７	超激レア	50+70	30	66300	37400	15	3	61	204	5500	範囲	400	200	650	4500	4236									143	48	0	0		0	0	0	0		赤										超ダメージ																							攻撃上昇(33%以下 100%上昇)										使徒キラー								
416-1	416	1	ネコシンジ	超激レア	50+70	30	96900	38250	9	2	60	199	5766	範囲	240			3000	1736									139	44	100	2		0	0	0	0				黒	ﾒﾀﾙ											ふっとばす(30%)																																					
416-2	416	2	ネコトウジ＆ネコケンスケ	超激レア	50+70	30	96900	38250	9	2	60	199	5766	範囲	240			3000	1736									139	31	100	2		0	0	0	0				黒	ﾒﾀﾙ											ふっとばす(30%)																																					
417-1	417	1	ゼロムーンオペレーターズ	超激レア	50+70	30	42500	42500	7	4	98	277	4603	範囲	450			4875	4136									179	63	0	0		0	0	0	0		赤						ゾ											遅くする(100% 110F)													ゾンビキラー																					
417-2	417	2	ファーストムーンネルフ	超激レア	50+70	30	42500	42500	7	4	98	277	4603	範囲	450			4875	4136									179	63	0	0		0	0	0	0		赤						ゾ											遅くする(100% 110F)													ゾンビキラー																					
418-1	418	1	温泉天国テルマエ	超激レア	50+70	30	85000	35700	4	5	59	196	5464	範囲	425	-675	425	4650	5236	○	11900	59	11900	16	11900	48		0	73	0	0		0	0	0	0								ゾ			めっぽう強い							動きを止める(100% 30F)														ゾンビキラー																					
418-2	418	2	地底戦隊グランドン	超激レア	50+70	30	85000	35700	4	5	59	196	5464	範囲	425	-675	425	4650	5236	○	11900	59	11900	16	11900	48		0	73	0	0		0	0	0	0								ゾ			めっぽう強い							動きを止める(100% 30F)														ゾンビキラー																					
